,Danceability,Mode,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (ms),ID_CHECK,Song name,Artist,Album,ID
0,0.841,0,0.644,9,-3.284,0.083,0.594,0.00402,0.142,0.881,108.003,255608,1KpBtWSI9dlv0RjtzvF1BD,"Soco (feat. Wizkid, Ceeza Milli, Spotless & Terri)",StarBoy,"Soco (feat. Wizkid, Ceeza Milli, Spotless & Terri)",1KpBtWSI9dlv0RjtzvF1BD
1,0.966,1,0.633,2,-6.392,0.101,0.0206,4.06e-06,0.0715,0.767,108.011,199000,7r63gCX2EkN81DGBWRAICS,Drogba (Joanna),Afro B,Drogba (Joanna),7r63gCX2EkN81DGBWRAICS
2,0.503,0,0.592,5,-5.923,0.444,0.0181,0.00014,0.169,0.344,201.85,231618,3FskQrDXcY24ur2fCvz35O,Ye,Burna Boy,Outside,3FskQrDXcY24ur2fCvz35O
3,0.74,1,0.771,5,-4.7,0.122,0.379,0.0,0.0889,0.824,100.019,263027,2irIMb2mjl8lgVzDC5w8Sf,Jogodo,Tekno,Jogodo,2irIMb2mjl8lgVzDC5w8Sf
4,0.736,0,0.786,3,-4.988,0.067,0.331,3.14e-05,0.186,0.862,103.956,231053,4MkbdZcp1AvrxRRzZGBDiR,Yur Luv,Tekno,Yur Luv,4MkbdZcp1AvrxRRzZGBDiR
5,0.741,1,0.762,10,-6.089,0.0346,0.307,0.0,0.318,0.784,102.965,195728,0fo5yR8hiwK96QXnOkyPvf,Adiepena,KiDi,Adiepena,0fo5yR8hiwK96QXnOkyPvf
6,0.863,0,0.882,6,-2.396,0.0611,0.0134,5.6e-05,0.078,0.643,103.988,188741,44SSviC4R1TkAdsyptjDpE,Anybody,Burna Boy,African Giant,44SSviC4R1TkAdsyptjDpE
7,0.735,0,0.761,10,-4.219,0.0496,0.0548,1.78e-06,0.0482,0.79,94.025,198679,6eHqU8ntHGzddACoxlfDX0,Jam (feat. Wizkid),StarBoy,SoundMan Vol. 1,6eHqU8ntHGzddACoxlfDX0
8,0.798,0,0.813,4,-5.869,0.162,0.564,0.000142,0.108,0.942,93.912,187609,7rpWDu9GPlLxbLorYKVys7,Gbona,Burna Boy,African Giant,7rpWDu9GPlLxbLorYKVys7
9,0.785,1,0.806,11,-5.34,0.0558,0.142,0.000285,0.147,0.539,105.001,165448,02KGBPy9mVdvo4dPXxt3h5,Baby,Joeboy,Baby,02KGBPy9mVdvo4dPXxt3h5
10,0.79,1,0.693,0,-5.767,0.0605,0.042,0.0267,0.079,0.855,91.991,190109,6pdip6qgVJOI5JxqgbAlu6,JA ARA E,Beyoncé,The Lion King: The Gift,6pdip6qgVJOI5JxqgbAlu6
11,0.881,0,0.774,11,-1.71,0.053,0.154,0.00381,0.059,0.776,120.986,234055,2q8pwL0okH2NEJLs0Mdo0Y,Up Tempo,Tekno,Up Tempo,2q8pwL0okH2NEJLs0Mdo0Y
12,0.874,0,0.721,2,-4.084,0.0556,0.191,0.0,0.215,0.908,111.989,260108,2yM028DLW33qcUlLAH2ml0,"Kpo K3K3 (feat. Medikal, DarkoVibes, Kelvyn Boy, and Kwesi Arthur",Stonebwoy,"Kpo K3K3 (feat. Medikal, DarkoVibes, Kelvyn Boy, and Kwesi Arthur)",2yM028DLW33qcUlLAH2ml0
13,0.887,0,0.836,5,-3.347,0.0687,0.323,0.0,0.274,0.851,107.994,226667,45RekOWSS4MBAvWPXPJNbr,Oofeets,Sarkodie,Oofeets,45RekOWSS4MBAvWPXPJNbr
14,0.745,1,0.743,6,-5.362,0.119,0.131,0.0,0.0979,0.533,105.11,213360,6YOFW94Vha0L3ph7GvT10e,Nobody,Kwesi Arthur,Live From Nkrumah Krom Vol II: Home Run,6YOFW94Vha0L3ph7GvT10e
15,0.9,0,0.634,7,-5.155,0.0903,0.512,6.42e-05,0.105,0.726,103.032,160810,5yO8hr0YlzkKeLYUTEkXsE,Anthem,Kwesi Arthur,Anthem,5yO8hr0YlzkKeLYUTEkXsE
16,0.821,0,0.721,6,-6.415,0.0542,0.288,0.00819,0.096,0.403,106.939,198750,7EYlHeoQ6wKmvUyZ08FdXB,Superman,Twitch 4EVA,Superman,7EYlHeoQ6wKmvUyZ08FdXB
17,0.895,0,0.718,2,-4.579,0.0581,0.246,1.45e-05,0.0892,0.88,100.036,147143,4FtuDjqmTPP9mjxygLKzEm,Omo,Burna Boy,African Giant,4FtuDjqmTPP9mjxygLKzEm
18,0.876,0,0.808,3,-5.382,0.176,0.107,0.00447,0.121,0.745,112.923,220885,4cxyQw1AKCVqa9JVSN7njk,Killin Dem,Zlatan,Killin Dem,4cxyQw1AKCVqa9JVSN7njk
19,0.922,0,0.666,3,-4.97,0.0609,0.202,0.00386,0.105,0.7,110.015,179775,1sBX7EfLOgP3u6gHJBSqQg,Dumebi,Rema,Rema,1sBX7EfLOgP3u6gHJBSqQg
20,0.746,0,0.786,4,-5.67,0.0472,0.106,0.000128,0.622,0.282,102.996,216712,7Ewd1NIKEKM1VokE0QeraM,Jealous (feat. Fire Boy),YBNL MaFia Family,YBNL MaFia Family,7Ewd1NIKEKM1VokE0QeraM
21,0.75,1,0.404,2,-11.343,0.0903,0.161,0.0,0.0863,0.763,96.965,195074,5u85l53Y04W59OfzQUsQX6,Gum Body (feat. Jorja Smith),Burna Boy,African Giant,5u85l53Y04W59OfzQUsQX6
22,0.714,1,0.702,8,-4.544,0.264,0.15,0.0,0.0993,0.74,126.511,270316,56HnJIjgi41kpjh6L3Y1Ca,Risky,Davido,Risky,56HnJIjgi41kpjh6L3Y1Ca
23,0.865,1,0.712,2,-4.206,0.0583,0.237,0.0155,0.0893,0.821,116.029,219310,1alvkxYJx3AcVERNyFJRmF,Disturbance (feat. Peruzzi),Davido,A Good Time,1alvkxYJx3AcVERNyFJRmF
24,0.878,0,0.668,6,-7.076,0.107,0.149,0.000116,0.1,0.962,109.955,158053,5wHi0nR9PGCygrfhSxI3Hq,Beginning,Joeboy,Beginning,5wHi0nR9PGCygrfhSxI3Hq
25,0.828,1,0.521,8,-7.883,0.0564,0.66,0.00207,0.131,0.497,106.132,152242,4AdxRKOGGzzqNYaAn9F145,Don't Call Me Back,Joeboy,Don't Call Me Back,4AdxRKOGGzzqNYaAn9F145
26,0.686,0,0.694,7,-3.693,0.257,0.253,0.000904,0.109,0.587,189.998,262737,3Yt1ovsh3v3VEzRuhI1TL5,Joro,Wizkid,Joro,3Yt1ovsh3v3VEzRuhI1TL5
27,0.791,1,0.828,11,-6.908,0.0477,0.466,1.17e-05,0.109,0.883,103.983,198462,7u0z6FcJDqkZwdpqAqUzmO,Vibration,Fireboy DML,"Laughter, Tears & Goosebumps",7u0z6FcJDqkZwdpqAqUzmO
28,0.747,0,0.64,4,-4.766,0.0899,0.0355,8.07e-05,0.338,0.173,201.999,192624,6gAU6YgNzWdyBN4j1ec66T,Skeletun,Tekno,Skeletun,6gAU6YgNzWdyBN4j1ec66T
29,0.849,0,0.862,9,-3.541,0.161,0.2,0.00455,0.0658,0.619,119.999,214000,0b4KxqG2zGWDh3iH571a7D,Mafo,Naira Marley,Mafo,0b4KxqG2zGWDh3iH571a7D
30,0.74,0,0.852,2,-7.323,0.0453,0.51,0.123,0.158,0.903,102.015,197559,5srIkb35ees5dhgjK3zdfz,Collateral Damage,Burna Boy,African Giant,5srIkb35ees5dhgjK3zdfz
31,0.71,0,0.603,8,-7.234,0.11,0.33,0.0,0.358,0.434,109.812,248727,2ylO41DTQwQv1QH1mSP3cH,"Sweet in the Middle (feat. Wurld, Naira Marley & Zlatan)",Davido,A Good Time,2ylO41DTQwQv1QH1mSP3cH
32,0.917,1,0.901,0,-4.424,0.152,0.155,0.000465,0.0933,0.668,118.989,173713,7gSlSNvxiHC9HrKKbgKzYd,Bolanle,IVD,Bolanle,7gSlSNvxiHC9HrKKbgKzYd
33,0.755,0,0.806,0,-4.618,0.0479,0.544,0.000114,0.0908,0.892,98.008,252245,5mN3xSyvCmFy1jkdA98IfS,Fever,Wizkid,Fever,5mN3xSyvCmFy1jkdA98IfS
34,0.722,1,0.807,4,-5.698,0.0623,0.362,0.00594,0.143,0.748,102.244,209268,2CgKiJtYbJKzkJpo2J4Ks6,So Fine,Crayon,Cray Cray,2CgKiJtYbJKzkJpo2J4Ks6
35,0.9,1,0.806,1,-4.816,0.246,0.159,0.00971,0.0811,0.671,123.038,174043,67Ar5yu8mH1rOVInvnsG0U,Soapy,Naira Marley,Soapy,67Ar5yu8mH1rOVInvnsG0U
36,0.845,1,0.805,1,-4.878,0.207,0.0763,0.00012,0.136,0.684,122.046,208582,1D7RpT4p5j72tan4NvEdCY,PXTA,Naira Marley,PXTA,1D7RpT4p5j72tan4NvEdCY
37,0.758,0,0.584,9,-2.862,0.0751,0.62,0.00252,0.0835,0.769,101.929,233012,16PlSKMa2N4Xu7jT7ia0wg,Low,Larry Gaaga,Low,16PlSKMa2N4Xu7jT7ia0wg
38,0.889,1,0.798,0,-6.62,0.256,0.0245,0.0,0.0671,0.594,119.969,213375,49Zxa1yQ9miyQSzuuKBYq9,Lady,Rema,Bad Commando,49Zxa1yQ9miyQSzuuKBYq9
39,0.494,0,0.777,7,-3.009,0.13,0.335,0.0911,0.116,0.506,95.012,227456,45DflAgf5cA8pFRmwV3JMM,Corny,Rema,Rema,45DflAgf5cA8pFRmwV3JMM
40,0.804,1,0.782,0,-3.905,0.0374,0.488,0.00403,0.1,0.757,105.018,212663,5FX6roFt99Mz2erVg8t5sN,Power Rangers,Teni,Power Rangers,5FX6roFt99Mz2erVg8t5sN
41,0.849,1,0.783,8,-3.919,0.369,0.425,5.14e-06,0.266,0.601,118.121,148821,7lWPp0cGS1w5JYEJ8NB3n5,Am I a Yahoo Boy,Naira Marley,Am I a Yahoo Boy,7lWPp0cGS1w5JYEJ8NB3n5
42,0.504,1,0.919,1,-3.696,0.0992,0.227,5.15e-05,0.104,0.622,136.197,203538,3KSnA0j67IFkiwmEotMGin,Secret (feat. Jeremih & Serani),Burna Boy,African Giant,3KSnA0j67IFkiwmEotMGin
43,0.705,0,0.586,0,-8.633,0.0372,0.458,0.000149,0.113,0.714,99.056,187866,3sEcJ4mGZ9srlXdG7G2HK1,Pull Up,Burna Boy,African Giant,3sEcJ4mGZ9srlXdG7G2HK1
44,0.738,1,0.773,9,-4.944,0.0416,0.219,0.027,0.285,0.841,105.013,204221,76OgQukE55wL78J77Vl5rp,Wish Me Well,Kuami Eugene,Rockstar,76OgQukE55wL78J77Vl5rp
45,0.816,0,0.781,1,-4.237,0.0425,0.692,0.00928,0.0835,0.937,99.95,185899,1PoJXULCvl03b1fiZmMxmd,On the Low,Burna Boy,African Giant,1PoJXULCvl03b1fiZmMxmd
46,0.538,1,0.652,7,-5.016,0.406,0.507,1.83e-06,0.0801,0.798,68.373,225405,07XZZTucIfMyOSnkF0GPWJ,Dangote,Burna Boy,African Giant,07XZZTucIfMyOSnkF0GPWJ
47,0.873,1,0.723,6,-3.874,0.0635,0.519,2.6e-06,0.0515,0.914,105.908,276402,4eGieXDwiQ1RL980VAcQ5p,Wiase (Y3d3 Remix),Quamina Mp,Wiase (Y3d3 Remix),4eGieXDwiQ1RL980VAcQ5p
48,0.718,0,0.424,8,-6.157,0.301,0.582,0.000271,0.0887,0.42,144.286,159339,0qTbh1DLzauftSDhU9dZ3K,Damn,Omah Lay,Get Layd,0qTbh1DLzauftSDhU9dZ3K
49,0.796,0,0.384,1,-10.201,0.237,0.693,0.0,0.1,0.556,95.669,154960,1FgJkHwXlg6pzYdueugvzB,Again,Wande Coal,Again,1FgJkHwXlg6pzYdueugvzB
50,0.719,0,0.781,3,-2.922,0.139,0.446,7.38e-06,0.112,0.715,99.718,176962,22yUvcHEFROGrYU0KJ8tY4,Something Different,Adekunle Gold,Something Different,22yUvcHEFROGrYU0KJ8tY4
51,0.792,0,0.662,6,-7.73,0.0726,0.127,0.00211,0.109,0.648,100.917,182640,7EFnbc7UnvOyFcb6IhJq9v,Oreke,E Kelly,No Secrets,7EFnbc7UnvOyFcb6IhJq9v
52,0.873,0,0.388,0,-14.52,0.2,0.516,0.268,0.122,0.798,96.962,138653,2ZPquwh9FZUs6sKuYSW889,Bad Influence,Omah Lay,Get Layd,2ZPquwh9FZUs6sKuYSW889
53,0.817,1,0.6,5,-7.581,0.0739,0.0777,0.0,0.0987,0.505,95.035,204632,70XKM6b0oyRXMSagZABK5v,Eve Bounce - Remix,Yung L,Eve Bounce,70XKM6b0oyRXMSagZABK5v
54,0.707,0,0.866,6,-3.612,0.0354,0.251,2.5e-06,0.263,0.768,108.053,145860,7MtpW10epOD3sUtURL5ZDu,Nobody,DJ Neptune,Nobody,7MtpW10epOD3sUtURL5ZDu
55,0.784,0,0.552,6,-4.44,0.143,0.678,0.00113,0.112,0.54,112.923,213267,51trdVTGB18HFEsb8dEzq1,Lenu - Remix,BNXN fka Buju,Lenu (Remix),51trdVTGB18HFEsb8dEzq1
56,0.708,1,0.493,5,-9.806,0.137,0.684,0.000206,0.0611,0.864,191.877,185994,5jeFguGsmlRXUj66Z94JOJ,Odogwu,Burna Boy,Odogwu,5jeFguGsmlRXUj66Z94JOJ
57,0.663,0,0.657,10,-5.285,0.185,0.0549,0.0,0.0856,0.481,129.322,192598,4xsXHVpEDYtUCniTqEebI4,Beamer (Bad Boys),Rema,Beamer (Bad Boys),4xsXHVpEDYtUCniTqEebI4
58,0.863,0,0.449,11,-12.521,0.0622,0.00166,0.0234,0.0585,0.399,112.043,298971,5CHc6Ez6Yk6s5GTlDUYViB,Soweto Blues,Juls,Soweto Blues,5CHc6Ez6Yk6s5GTlDUYViB
59,0.811,0,0.605,2,-6.16,0.0631,0.332,0.0606,0.0477,0.77,103.029,227971,1aPT4OyFWsqPp004pH2DuY,Opo (feat. Wizkid),2Baba,Warriors,1aPT4OyFWsqPp004pH2DuY
60,0.738,0,0.53,5,-8.89,0.113,0.16,0.0805,0.0973,0.533,102.891,245920,7EqoATlXAKNwzv45LAlqRt,23,Burna Boy,Twice As Tall,7EqoATlXAKNwzv45LAlqRt
61,0.784,1,0.388,1,-8.931,0.207,0.29,0.00539,0.0971,0.472,93.011,276537,5jqh2kAjz4GxjOS3HHSz17,Bank On It,Burna Boy,Twice As Tall,5jqh2kAjz4GxjOS3HHSz17
62,0.85,0,0.645,11,-6.302,0.0611,0.358,1.12e-05,0.09,0.93,104.022,156454,6MzjLOHzkqoi7667ysz41k,Koroba,Tiwa Savage,Koroba,6MzjLOHzkqoi7667ysz41k
63,0.735,0,0.696,0,-7.097,0.0574,0.0562,0.0292,0.0594,0.955,94.973,195789,1Jrrjn30MNNzetRHTwGxvw,Abracadabra,Boj,Abracadabra,1Jrrjn30MNNzetRHTwGxvw
64,0.837,1,0.449,1,-7.019,0.0554,0.0301,5.37e-05,0.0604,0.825,124.021,328000,4aX4pkZnzrqGDQ2S2XJsmQ,Jerusalema (feat. Burna Boy & Nomcebo Zikode) - Remix,Master KG,Jerusalema (feat. Burna Boy & Nomcebo Zikode) [Remix],4aX4pkZnzrqGDQ2S2XJsmQ
65,0.545,0,0.749,4,-6.621,0.153,0.103,0.0,0.232,0.681,100.503,196147,51mLQ3w7yR7vjdSTFLWaY5,Ginger (feat. Burna Boy),Wizkid,Made In Lagos,51mLQ3w7yR7vjdSTFLWaY5
66,0.93,0,0.535,7,-8.755,0.111,0.303,0.0201,0.146,0.518,102.017,171765,5DS9LiyEdw2zY8bM6kjjgM,Infinity (feat. Omah Lay),Olamide,Carpe Diem,5DS9LiyEdw2zY8bM6kjjgM
67,0.85,0,0.542,4,-3.602,0.167,0.229,4.9e-05,0.079,0.622,119.747,247333,4204hwPYuToiuSunPFUoML,True Love (feat. Tay Iwar & Projexx),Wizkid,Made In Lagos,4204hwPYuToiuSunPFUoML
68,0.737,0,0.731,1,-2.264,0.0546,0.0771,4.14e-05,0.138,0.747,99.9,217813,1gAgb7hnZ9AAJ5MCcvSKqJ,Mighty Wine,Wizkid,Made In Lagos,1gAgb7hnZ9AAJ5MCcvSKqJ
69,0.511,0,0.663,11,-4.819,0.485,0.00519,0.0,0.0973,0.547,199.687,202640,5C3vZiMOn2KHMbNQOhL6oQ,No Stress,Wizkid,Made In Lagos,5C3vZiMOn2KHMbNQOhL6oQ
70,0.787,1,0.754,6,-3.523,0.161,0.223,2.9e-05,0.113,0.746,94.789,193720,6ocTwwhYsATcgNkKZuw95O,Gyrate,Wizkid,Made In Lagos,6ocTwwhYsATcgNkKZuw95O
71,0.562,1,0.463,6,-7.478,0.0787,0.442,0.000145,0.157,0.416,125.15,247579,2mzM4Y0Rnx2BDZqRnhQ5Q6,Free Mind,Tems,For Broken Ears,2mzM4Y0Rnx2BDZqRnhQ5Q6
72,0.897,0,0.721,10,-3.693,0.155,0.519,0.0462,0.083,0.961,100.096,194425,11qqSo6AyQR68xqVlmwYls,Green Light,Olamide,Carpe Diem,11qqSo6AyQR68xqVlmwYls
73,0.937,0,0.797,2,-4.768,0.206,0.0733,0.000835,0.147,0.64,120.001,194000,558ULLj8yY2vT8XGtgY0q9,Loading (feat. Bad Boy Timz),Olamide,Carpe Diem,558ULLj8yY2vT8XGtgY0q9
74,0.899,0,0.558,2,-12.303,0.0796,0.0533,0.00332,0.0218,0.401,113.011,395044,6V06P7LboO5FaYi13nQANw,Sponono,Kabza De Small,I Am The King Of Amapiano: Sweet & Dust,6V06P7LboO5FaYi13nQANw
75,0.689,0,0.68,7,-6.261,0.117,0.0778,1.53e-05,0.142,0.625,109.923,185455,7IDrQtd8JrnExDCPSq0W90,Sere,SPINALL,Sere,7IDrQtd8JrnExDCPSq0W90
76,0.755,0,0.645,3,-6.933,0.0944,0.625,5.79e-06,0.197,0.695,99.889,213600,6iC4xfqow6iAsRhPh5IrWz,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)",DJ Tunez,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)",6iC4xfqow6iAsRhPh5IrWz
77,0.679,0,0.481,0,-8.791,0.115,0.101,0.0,0.0844,0.665,134.168,247164,4vcUf8YqLi1mDeT9c0Wo6f,Ice T,Tems,For Broken Ears,4vcUf8YqLi1mDeT9c0Wo6f
78,0.774,1,0.813,4,-6.105,0.0898,0.451,0.0,0.0966,0.687,113.99,187587,53PewZvhksjF9EynzsBnAR,La La (feat. Ckay),Davido,A Better Time,53PewZvhksjF9EynzsBnAR
79,0.893,1,0.757,10,-2.843,0.0738,0.112,0.0634,0.107,0.681,95.018,165000,3h3xeg5OGNYVM0U9rOAc6j,Touch It,KiDi,Touch It,3h3xeg5OGNYVM0U9rOAc6j
80,0.724,1,0.806,9,-3.993,0.175,0.054,0.0,0.053,0.449,102.924,152824,0oQgoesQJq0fRnWOY1D73g,Kilometre,Burna Boy,Kilometre,0oQgoesQJq0fRnWOY1D73g
81,0.85,0,0.66,11,-4.846,0.169,0.417,5.14e-05,0.209,0.622,101.947,239893,1JiR4RJaZlbZ5b3HG8jkeL,Longtime (feat. Skepta),Wizkid,Made In Lagos,1JiR4RJaZlbZ5b3HG8jkeL
82,0.612,0,0.651,1,-6.974,0.281,0.0864,0.0,0.368,0.902,90.272,262973,3QO1m6i0nsrp8aOnapvbkx,Blessed (feat. Damian Marley),Wizkid,Made In Lagos,3QO1m6i0nsrp8aOnapvbkx
83,0.674,0,0.734,4,-4.941,0.0883,0.024,0.0,0.101,0.766,90.01,251853,2IwiLJ3VA4cZUWBcu18DAR,Smile (feat. H.E.R.),Wizkid,Made In Lagos,2IwiLJ3VA4cZUWBcu18DAR
84,0.849,1,0.707,0,-6.002,0.113,0.0266,8.58e-06,0.618,0.602,104.027,248040,5FG7Tl93LdH117jEKYl3Cm,Essence (feat. Tems),Wizkid,Made In Lagos,5FG7Tl93LdH117jEKYl3Cm
85,0.593,0,0.729,3,-4.986,0.0698,0.0404,3.18e-05,0.137,0.614,99.516,250720,7BxWEstQxXtjczBE7ErYrE,Sweet One,Wizkid,Made In Lagos,7BxWEstQxXtjczBE7ErYrE
86,0.683,0,0.694,1,-7.52,0.257,0.181,0.0,0.0999,0.49,145.07,194606,0qacFbOL6VbnBSNFCv8hEk,Winning,Kwesi Arthur,Winning,0qacFbOL6VbnBSNFCv8hEk
87,0.842,0,0.446,5,-9.91,0.0695,0.672,0.0396,0.111,0.676,110.106,177373,06NG4AQXXeWnnODyUCC6ZU,Slow Down,King Promise,Slow Down,06NG4AQXXeWnnODyUCC6ZU
88,0.785,1,0.805,8,-3.75,0.0333,0.338,0.0,0.0427,0.887,109.95,154500,4ZvokYxwHOn0Nw6bvHFtyd,Make Sense,DarkoVibes,Makes Sense,4ZvokYxwHOn0Nw6bvHFtyd
89,0.746,1,0.688,0,-4.571,0.0471,0.242,0.0,0.19,0.586,145.05,293320,12I8My64oYAYLuRenH0dOs,Sika Aba Fie - Remix,Kweku Darlington,Sika Aba Fie (Remix),12I8My64oYAYLuRenH0dOs
90,0.63,1,0.557,1,-6.164,0.131,0.311,0.0,0.155,0.603,103.68,242129,65icz88gIZ9RHLXP6vmsF7,Visa - Remix,Kelvyn Boy,Visa (Remix),65icz88gIZ9RHLXP6vmsF7
91,0.863,0,0.831,10,-6.781,0.0612,0.144,0.0094,0.0399,0.426,113.019,209200,14y4i6HQDH4sAfw69vl8dl,Southy Love,Peruzzi,Rum & Boogie,14y4i6HQDH4sAfw69vl8dl
92,0.805,0,0.525,6,-7.376,0.0638,0.119,0.00203,0.0779,0.693,100.033,204755,5c549LWiKCWGvcDsZwMN6v,Soundgasm,Rema,Soundgasm,5c549LWiKCWGvcDsZwMN6v
93,0.476,0,0.94,1,-3.911,0.435,0.126,0.000474,0.0591,0.58,191.395,185117,0qFhAo95HuSnwgtwa8PVTe,Fendi (feat. Joeboy),Blaqbonez,Sex Over Love,0qFhAo95HuSnwgtwa8PVTe
94,0.615,0,0.575,7,-6.515,0.4,0.26,4.27e-06,0.324,0.552,134.791,224000,29e2gdZN35wxeGgDtkXjIa,Feeling,LADIPOE,Feeling,29e2gdZN35wxeGgDtkXjIa
95,0.84,0,0.687,11,-7.203,0.1,0.115,2.2e-06,0.115,0.678,113.038,238912,62N0RkCCs4XQXk7hgnpOXo,Woman,Rema,Woman,62N0RkCCs4XQXk7hgnpOXo
96,0.712,1,0.497,1,-8.106,0.431,0.528,2.65e-05,0.125,0.516,128.385,169412,3Xfwu3xtPqmJ4nM4jpBm8O,Damages,Tems,For Broken Ears,3Xfwu3xtPqmJ4nM4jpBm8O
97,0.561,0,0.722,4,-6.437,0.068,0.173,4.86e-05,0.175,0.173,103.099,234027,2Jy4EdqIZswDZvVDh5dx3A,Dimension (feat. Skepta & Rema),JAE5,Dimension (feat. Skepta & Rema),2Jy4EdqIZswDZvVDh5dx3A
98,0.818,0,0.836,8,-6.113,0.0391,0.0945,0.42,0.0855,0.317,123.015,191723,4r0aW0nezMcvAH5Z9dxxJ9,KPK (Ko Por Ke),Rexxie,KPK (Ko Por Ke),4r0aW0nezMcvAH5Z9dxxJ9
99,0.861,0,0.817,2,-5.07,0.235,0.724,0.0617,0.104,0.671,102.969,160777,7rhsXamb92uzkfHG3s9Ziz,Pronto,Ajebo Hustlers,Pronto,7rhsXamb92uzkfHG3s9Ziz
100,0.463,0,0.847,11,-6.776,0.0511,0.0307,0.0,0.117,0.625,114.962,187783,5azcf1g5AMWfRMieQC9nZ7,Bounce,Rema,Bounce,5azcf1g5AMWfRMieQC9nZ7
101,0.828,1,0.921,1,-2.971,0.143,0.226,0.00213,0.126,0.678,120.971,247934,1H2IEdM9irHOk4YTQTgRxE,Coming,Naira Marley,Coming,1H2IEdM9irHOk4YTQTgRxE
102,0.813,1,0.933,11,-3.997,0.317,0.461,2.39e-05,0.125,0.925,120.293,236069,66OmUVUiuja0zp423wGqhr,Cash App,Bella Shmurda,Cash App,66OmUVUiuja0zp423wGqhr
103,0.707,1,0.725,8,-5.188,0.24,0.112,0.0,0.16,0.597,145.914,224745,04qEuAt4TR3p2KQlJecNsu,Ekorso,Kofi Jamar,Ekorso,04qEuAt4TR3p2KQlJecNsu
104,0.756,1,0.884,6,-4.702,0.0606,0.175,0.0,0.0975,0.835,103.991,187959,5FTWH4i31H7KTx2YSjcSiE,In My Maserati,Olakira,In My Maserati,5FTWH4i31H7KTx2YSjcSiE
105,0.947,0,0.781,8,-4.369,0.0978,0.486,1.43e-05,0.0811,0.798,119.984,184000,2yK9NAPXz7gVLKGtHMnqLE,Putuu Freestyle (Pray),Stonebwoy,Putuu Freestyle (Pray),2yK9NAPXz7gVLKGtHMnqLE
106,0.893,1,0.895,8,-2.656,0.0549,0.176,3.9e-05,0.0817,0.918,114.012,170750,2BCzqnZHvL898uoLXwCdGp,Enjoy (Remix) [feat. Mafikizolo],Tekno,Enjoy (Remix),2BCzqnZHvL898uoLXwCdGp
107,0.903,1,0.558,11,-5.474,0.123,0.0777,8.86e-05,0.0939,0.531,106.012,203774,2lw3bvokPAzxFWsfsWYoOH,Yesterday,R2Bees,Site 15,2lw3bvokPAzxFWsfsWYoOH
108,0.907,1,0.726,0,-5.999,0.0564,0.0198,0.0302,0.0883,0.391,120.01,183118,0dfhS0eJu5a3OB6TVMdYlA,E Choke,Sefa,E Choke,0dfhS0eJu5a3OB6TVMdYlA
109,0.901,0,0.809,9,-5.323,0.0584,0.0683,5.49e-06,0.0786,0.714,112.027,165000,78OD9RZjAyQcfsAigmRuGs,Kilofeshe,Zinoleesky,Kilofeshe,78OD9RZjAyQcfsAigmRuGs
110,0.774,0,0.802,5,-5.482,0.123,0.328,2.7e-06,0.0666,0.95,110.793,178000,3YzhsBh8BRGxbMThPC3Ibw,Nesesari,Kizz Daniel,No Bad Songz,3YzhsBh8BRGxbMThPC3Ibw
111,0.64,0,0.574,5,-8.951,0.091,0.138,0.00492,0.342,0.538,198.014,175215,6NgjdJrK7Bpyvsm8yDtx4H,Godly,Omah Lay,What Have We Done,6NgjdJrK7Bpyvsm8yDtx4H
112,0.771,1,0.705,6,-6.198,0.218,0.479,0.00314,0.115,0.78,96.001,191976,7scINjDU13FTbCakH7bf2E,Outside,BNXN fka Buju,Outside,7scINjDU13FTbCakH7bf2E
113,0.749,0,0.759,1,-6.98,0.0741,0.0983,0.0,0.628,0.569,113.973,160264,21Dj85OlxW3ANBe5JndDfo,Baajo,Kwesi Arthur,Baajo,21Dj85OlxW3ANBe5JndDfo
114,0.892,1,0.745,0,-3.495,0.0512,0.267,4.9e-05,0.0555,0.724,106.981,204393,2JeJ0eXSfncMUF3KMcxesv,On You,Tekno,On You,2JeJ0eXSfncMUF3KMcxesv
115,0.677,0,0.675,0,-5.443,0.264,0.288,0.0,0.13,0.632,100.268,186300,2Iv3GHM3xFKIPbYSnhJAXO,Okay,Adekunle Gold,"Afro Pop, Vol. 1",2Iv3GHM3xFKIPbYSnhJAXO
116,0.567,0,0.577,8,-7.833,0.134,0.134,0.000397,0.145,0.719,200.008,205893,28QpG4RmYhxq2YxjmQ06Ch,Ginger Me,Rema,Ginger Me,28QpG4RmYhxq2YxjmQ06Ch
117,0.786,0,0.567,11,-6.312,0.233,0.471,0.000142,0.18,0.678,114.847,136777,1YE6R8iv39utNlRBhsncEM,Have Fun,Bad Boy Timz,Have Fun,1YE6R8iv39utNlRBhsncEM
118,0.766,1,0.741,8,-3.077,0.172,0.362,1.15e-05,0.145,0.598,99.997,230400,3E3WIVDBt4rX4N2kRrwSah,Fine Wine (feat. King Promise & Joeboy),R2Bees,Fine Wine (feat. King Promise & Joeboy),3E3WIVDBt4rX4N2kRrwSah
119,0.695,1,0.646,0,-7.291,0.103,0.178,0.216,0.0913,0.639,99.983,174545,3cC17ZyEHU4ljycyCaWbbr,Understand,Omah Lay,Understand,3cC17ZyEHU4ljycyCaWbbr
