,Danceability,Mode,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (ms),ID_CHECK,Song name,Artist,Album,ID
173,0.615,1,0.44,10,-13.016,0.447,0.721,0.0114,0.096,0.626,144.543,112000,2OWjlSMhJKEkMSiaQNgNc9,Flowers Of Pantai Lima,slow luna,Badung Colors,2OWjlSMhJKEkMSiaQNgNc9
174,0.774,0,0.467,9,-11.82,0.174,0.705,0.883,0.102,0.411,79.908,108000,2WDqySqy4Q85CsYQUfVLE4,lemons,Heinrich Schlupf,lemons,2WDqySqy4Q85CsYQUfVLE4
175,0.702,1,0.101,0,-14.695,0.309,0.966,0.813,0.101,0.661,86.91,97500,4DQYzPc7yDSLNSv5vVo3NM,Stena,lorleaf,Stena,4DQYzPc7yDSLNSv5vVo3NM
176,0.736,0,0.278,4,-11.626,0.0627,0.543,0.879,0.0917,0.26,82.038,122927,21iOXhZjIM9V95zoUV1vaN,Night Jam,Floating Anarchy,Night Jam,21iOXhZjIM9V95zoUV1vaN
177,0.684,0,0.397,0,-11.818,0.167,0.696,0.836,0.163,0.373,87.173,121628,1a8qgWr045vzRWg60vGFSy,Lazee,JAY VANILLA,Lazee,1a8qgWr045vzRWg60vGFSy
178,0.762,0,0.423,6,-8.821,0.0425,0.639,0.888,0.0869,0.399,90.899,129231,2IjWXYU02ksAjqU4A1sx6G,Bridging Divides,RINZ.,Bridging Divides,2IjWXYU02ksAjqU4A1sx6G
179,0.779,0,0.397,10,-9.513,0.042,0.221,0.474,0.187,0.481,85.034,90353,3dxpWPVR8qM5VJG0xzflOp,Vinyl Fever,Grmmr.126,Vinyl Fever,3dxpWPVR8qM5VJG0xzflOp
180,0.431,0,0.316,1,-10.234,0.161,0.361,0.0811,0.178,0.375,164.508,120000,1mXiAclKLhQyyjdUXRscEU,Bout A Thing,Terce S.,Bout A Thing,1mXiAclKLhQyyjdUXRscEU
181,0.658,0,0.503,1,-9.885,0.0838,0.459,0.581,0.113,0.506,176.015,158182,1zynLlNxb2xAyFin6GvSGC,Paella,DESH,Paella,1zynLlNxb2xAyFin6GvSGC
182,0.582,1,0.23,6,-15.942,0.0389,0.342,0.91,0.226,0.328,90.012,112000,1SVA7iOaSgbkbCoLrFMmRm,Golden Bubble,Smeeagain,Golden Bubble,1SVA7iOaSgbkbCoLrFMmRm
183,0.58,1,0.303,4,-20.007,0.0454,0.349,0.799,0.109,0.557,81.034,109630,3Oa7qTyiDrpDXCa6oF3vIL,Notice Me - Instrumental,High John,Notice Me (Instrumental),3Oa7qTyiDrpDXCa6oF3vIL
184,0.653,1,0.341,0,-11.944,0.0424,0.461,0.894,0.154,0.376,143.988,107062,06IcYJVcONJEnswRGec8pM,Equata,Slowdown,Equata,06IcYJVcONJEnswRGec8pM
185,0.564,0,0.403,8,-8.32,0.033,0.457,0.904,0.129,0.549,79.527,117111,5mD7RCq2eMwxD64143pE3G,Travel Companion,Malia Løu,Travel Companion,5mD7RCq2eMwxD64143pE3G
186,0.684,0,0.36,6,-13.678,0.131,0.00604,0.689,0.385,0.795,79.118,139375,2WOugRtzn1QKmCarSqavnM,Da Wes Sht,Gesmis,Da Wes Sht,2WOugRtzn1QKmCarSqavnM
187,0.648,0,0.429,3,-10.429,0.0396,0.3,0.886,0.197,0.617,82.001,120000,4GMYH4083f4n5lGZeCMKMz,Tokyo Cinema,Smeeagain,Tokyo Cinema,4GMYH4083f4n5lGZeCMKMz
188,0.639,0,0.312,7,-11.824,0.264,0.699,0.824,0.109,0.424,93.909,127660,3qoAPBc6GKo3imGVNf813P,lunar juice,Jadu Jadu,lunar juice,3qoAPBc6GKo3imGVNf813P
189,0.601,0,0.412,11,-10.287,0.0438,0.212,0.733,0.151,0.386,78.994,149000,6Dv4KsgqlgH5EUvSf09eip,Bouquet,Nogymx,Bouquet,6Dv4KsgqlgH5EUvSf09eip
190,0.429,0,0.264,7,-17.221,0.107,0.595,0.869,0.605,0.286,85.133,102723,2namVvGAaBKjeIm4spCMBT,Fortune,Fthmlss,Taijitu,2namVvGAaBKjeIm4spCMBT
191,0.78,0,0.36,10,-10.377,0.104,0.124,0.729,0.11,0.756,87.006,125646,5nZKSAtpBlWHyXeuvwCQQ9,Point Nemo With You,Wolberts,Point Nemo With You,5nZKSAtpBlWHyXeuvwCQQ9
192,0.634,0,0.323,0,-11.306,0.178,0.894,0.808,0.113,0.371,83.003,136891,0fuUjvuE6pRn0bUYTLmhDc,Up & Down,Drxnk,Clouds,0fuUjvuE6pRn0bUYTLmhDc
193,0.711,0,0.384,11,-11.245,0.0691,0.0441,0.848,0.281,0.621,93.995,158298,5BawXVB0siOxdMs5K19KKX,Djeep,rocomoco,Into the Blue,5BawXVB0siOxdMs5K19KKX
194,0.796,1,0.152,1,-13.371,0.101,0.0554,0.917,0.102,0.846,87.111,118621,4aKZ2t4wiRgiNxXSaffotF,I Do,Dr. Dundiff,I Do,4aKZ2t4wiRgiNxXSaffotF
195,0.608,0,0.446,4,-13.817,0.0551,0.0941,0.947,0.0963,0.766,78.992,134051,0Lzk4agjpku1JzYVvBqShd,Astral Plunge,Smeeagain,Astral Plunge,0Lzk4agjpku1JzYVvBqShd
196,0.417,1,0.379,3,-16.497,0.0347,0.143,0.963,0.129,0.51,161.001,140250,6aaDGpzsEJCke8qwMVgao0,Never Forget Where You Came From,High John,High Jazz,6aaDGpzsEJCke8qwMVgao0
197,0.714,0,0.617,4,-8.747,0.059,0.552,0.753,0.199,0.751,80.041,121703,6rCO2zT4dBIFJcY4SPpYlH,Beat Sleep Repeat,Señor Siesta,Beat Sleep Repeat,6rCO2zT4dBIFJcY4SPpYlH
198,0.837,1,0.448,6,-10.879,0.134,0.568,0.902,0.0759,0.472,161.993,118519,1zvi8dfPE8N05au0znnRhD,higher,Prod. By Outtake,higher,1zvi8dfPE8N05au0znnRhD
199,0.564,1,0.118,0,-16.749,0.275,0.913,0.899,0.13,0.434,84.722,113128,7Hiblos98LjJwAoHn6vyiU,Alpha,Otis Neon,Alpha,7Hiblos98LjJwAoHn6vyiU
200,0.754,1,0.196,7,-11.915,0.299,0.54,0.832,0.112,0.595,168.087,108571,0uHyGjgAYXgJ20JRf4XWv8,November Moon,Oslo,November Moon,0uHyGjgAYXgJ20JRf4XWv8
201,0.485,0,0.386,2,-8.238,0.106,0.732,0.907,0.145,0.163,80.381,170540,6LWGINtQbDX9tdfQDIAmNJ,WorkinOnIt,Zmeyev,WorkinOnIt,6LWGINtQbDX9tdfQDIAmNJ
202,0.687,0,0.274,2,-17.818,0.215,0.675,0.665,0.103,0.392,79.117,147350,42kewiCM6QIdTn4I4rjCPv,No Passenger,SamuW,No Passenger,42kewiCM6QIdTn4I4rjCPv
203,0.735,1,0.399,5,-13.985,0.107,0.862,0.886,0.128,0.507,155.98,152728,73GEWgVKErUlQV4tkOa9zS,The Conqueror,Jazzy James,Wild Waters,73GEWgVKErUlQV4tkOa9zS
204,0.709,0,0.15,4,-14.307,0.0899,0.421,0.911,0.111,0.302,139.957,109714,20twYRka7o68mw3n2Ggz46,Tumble Weed,Loufish,Tumble Weed,20twYRka7o68mw3n2Ggz46
205,0.736,0,0.322,3,-16.183,0.0506,0.469,0.95,0.113,0.55,80.004,99000,7pgD39CGSkncKQWi2jjVce,Kasimodo,Kasimir,Kasimodo,7pgD39CGSkncKQWi2jjVce
206,0.752,1,0.283,11,-13.0,0.0495,0.656,0.862,0.112,0.484,140.02,151667,5QdEaWJ9fnW1D7lSjQyS8E,Fettuccine,LESKY,Mesame,5QdEaWJ9fnW1D7lSjQyS8E
207,0.672,0,0.462,5,-7.294,0.103,0.158,0.516,0.128,0.826,81.88,114146,55WjPayn3MNHh8qPhGDwVw,Nothing But Net,Damn Homies,Nothing But Net,55WjPayn3MNHh8qPhGDwVw
208,0.458,0,0.314,7,-14.386,0.441,0.398,0.958,0.17,0.444,176.097,98182,0vx7bNNgm1wIAkMK0CjloG,Particles,Otis Neon,Particles,0vx7bNNgm1wIAkMK0CjloG
209,0.63,1,0.279,6,-10.075,0.114,0.402,0.785,0.11,0.115,159.952,182000,6dc1pLuUuHHttonZuLd3wf,Tea Cosy,The Brothers Nylon,Tea Cosy,6dc1pLuUuHHttonZuLd3wf
210,0.795,0,0.389,11,-11.689,0.159,0.673,0.399,0.124,0.252,54.92,123401,1UQLNJ9Ex3L6X8xu3fAtjM,Finally Found U,Sam Cross,Finally Found U,1UQLNJ9Ex3L6X8xu3fAtjM
211,0.759,0,0.235,5,-9.494,0.0856,0.408,0.836,0.163,0.396,77.988,128143,4MeXAGHd3SYAgfx8YsTveT,It's Our Time,Platinum Dust,It's Our Time,4MeXAGHd3SYAgfx8YsTveT
212,0.809,1,0.354,1,-14.68,0.0857,0.0372,0.874,0.0958,0.545,89.002,119008,0bHSNYDw6S7Pn9AM30Pedt,Midnight Express,Hoffy Beats,Midnight Express,0bHSNYDw6S7Pn9AM30Pedt
213,0.802,1,0.312,6,-12.867,0.0457,0.113,0.0876,0.082,0.494,87.978,111794,4WCjcN8mINu3oskCz1wtvN,Stopover,Soupbox,Not Coming Home,4WCjcN8mINu3oskCz1wtvN
214,0.614,0,0.354,9,-12.696,0.052,0.893,0.903,0.121,0.505,89.963,156167,42cvFa54LCJyL95GEGVU8N,Nepumuk,Jazzy James,Nepumuk / High Noon,42cvFa54LCJyL95GEGVU8N
215,0.682,0,0.18,10,-18.846,0.152,0.144,0.631,0.0997,0.511,172.012,122791,74yU4BuONMdJCrBcwdxjiM,Walk,Lætitia,Walk,74yU4BuONMdJCrBcwdxjiM
216,0.669,0,0.446,8,-10.522,0.0535,0.895,0.854,0.112,0.428,78.961,101750,3UujQFUxSAftqnTbRgP7vv,Sea Sky,Fed Nance,Sea Sky,3UujQFUxSAftqnTbRgP7vv
217,0.754,0,0.25,4,-14.151,0.048,0.864,0.902,0.125,0.426,119.078,132941,6gP1JTKQELhAlPy3a1fPve,Banana Brains,Ganzo,Banana Brains,6gP1JTKQELhAlPy3a1fPve
218,0.511,1,0.392,1,-12.602,0.275,0.591,0.923,0.149,0.51,155.436,168889,7qjOk4LdB11CnE6a4llbFI,Dreams About,Zmeyev,Dreams About,7qjOk4LdB11CnE6a4llbFI
219,0.717,0,0.399,4,-9.529,0.123,0.0813,0.886,0.0949,0.583,170.058,130165,4NBIMXqhYshVmoxHHvsmPi,Pretty and the Beast,Gesmis,Pretty and the Beast,4NBIMXqhYshVmoxHHvsmPi
220,0.6,0,0.452,1,-13.592,0.0724,0.746,0.943,0.225,0.323,84.026,164286,568ikRW1wqzBzErxEN14uF,Beautiful Second,Phlocalyst,Beautiful Second,568ikRW1wqzBzErxEN14uF
221,0.739,1,0.419,9,-8.48,0.169,0.761,0.00556,0.36,0.318,87.042,116401,62tRvfOJMzsxhPkMJIChxq,Berlin,DYVN,Berlin,62tRvfOJMzsxhPkMJIChxq
222,0.724,0,0.331,2,-12.221,0.0667,0.741,0.774,0.113,0.28,79.955,167771,2WPlQnqZ3VMkv09nme29W3,Air,Soupbox,Air,2WPlQnqZ3VMkv09nme29W3
223,0.674,1,0.354,11,-12.979,0.0427,0.0169,0.107,0.0947,0.229,77.017,123117,3Z7kpiNOuQ1gFe0jTtN2r7,Conjunction,Hoffy Beats,Lunar,3Z7kpiNOuQ1gFe0jTtN2r7
224,0.895,0,0.231,6,-8.241,0.0652,0.345,0.738,0.129,0.299,92.018,125217,1MRRnwQEsl2os1I1ZjPcUm,Ginger Shot,Howie Doowin,Ginger Shot,1MRRnwQEsl2os1I1ZjPcUm
225,0.51,1,0.553,7,-10.208,0.203,0.638,0.206,0.138,0.545,86.597,99310,7uS16BxAtHTTUgloivM6iy,The Mountain,Guzimi,The Mountain,7uS16BxAtHTTUgloivM6iy
226,0.692,1,0.365,2,-9.934,0.0436,0.207,0.902,0.315,0.0866,78.973,176203,51Ie5gtGGban5Lff22PCzX,Keen,Gas Lab,Jazz Cats,51Ie5gtGGban5Lff22PCzX
227,0.669,0,0.288,4,-15.35,0.064,0.893,0.877,0.0926,0.197,77.998,147692,6y9RelHF03Ukw9QbMnlTI7,Velours,Sátyr,Velours,6y9RelHF03Ukw9QbMnlTI7
228,0.72,0,0.755,9,-5.345,0.145,0.482,0.584,0.107,0.726,87.949,124431,4q5C2mpFSQGiI26UOuCM7l,Moon People,Cutecake,Moon People,4q5C2mpFSQGiI26UOuCM7l
229,0.777,0,0.393,5,-9.993,0.178,0.837,0.806,0.109,0.76,75.069,122171,5ncldgDWSVHunEXD3nv7Ct,Bloom,KOMOREBI,Bloom,5ncldgDWSVHunEXD3nv7Ct
230,0.614,0,0.295,2,-17.618,0.0568,0.871,0.927,0.11,0.713,149.981,129600,1i1uXh6JNzYxgmKKZRKgMA,Monro Beach,Oslo,Monro Beach,1i1uXh6JNzYxgmKKZRKgMA
231,0.836,0,0.255,0,-9.455,0.0738,0.647,0.7,0.218,0.47,91.016,112000,7oHE4lQulc9fvVbOoGT5Np,First Date,flamingo zamperoni,First Date,7oHE4lQulc9fvVbOoGT5Np
232,0.813,1,0.247,5,-9.934,0.126,0.347,0.0387,0.105,0.418,150.191,104000,17cUrQgR2mErga1fo4fxP7,Can Do,Malia Løu,Can Do,17cUrQgR2mErga1fo4fxP7
233,0.808,1,0.423,0,-12.593,0.167,0.881,0.895,0.0986,0.246,88.967,141573,7gWksPQCd3aSdB7phjMTXy,Zeal,Phlocalyst,Zeal,7gWksPQCd3aSdB7phjMTXy
234,0.668,1,0.43,7,-13.585,0.152,0.795,0.944,0.103,0.469,77.019,124675,0thzWAFarVRdlvMv2bRpFN,Take Me For A Walk,Guzimi,Take Me For A Walk,0thzWAFarVRdlvMv2bRpFN
235,0.713,1,0.386,0,-9.833,0.212,0.0376,0.917,0.317,0.548,81.07,118549,2zEmVgZ5qJfgGiTkk2FwlO,Springfrost,Beatific Vision,Springfrost,2zEmVgZ5qJfgGiTkk2FwlO
236,0.74,1,0.284,5,-12.987,0.0765,0.825,0.909,0.126,0.259,85.133,160000,1uRuTLbAQQEW68UDkRDhnc,Bright Future,Funky Notes,Bright Future,1uRuTLbAQQEW68UDkRDhnc
237,0.873,0,0.454,6,-12.871,0.0519,0.354,0.846,0.105,0.681,129.959,120000,5ie0eCg6MnIAXVyqg8VGGy,Northern Lights,HawkOne,Northern Lights,5ie0eCg6MnIAXVyqg8VGGy
238,0.36,0,0.228,10,-18.492,0.135,0.924,0.871,0.162,0.312,80.681,95858,7M2Iw9mM6J9cXSlTPJmJna,Neon Vision,Otis Neon,Neon Vision,7M2Iw9mM6J9cXSlTPJmJna
239,0.761,1,0.215,0,-8.96,0.432,0.85,0.915,0.111,0.494,179.298,107019,4tBYkfHXgFCiMkFLViWNGh,Dust Off,Smoke Trees,Dust Off,4tBYkfHXgFCiMkFLViWNGh
240,0.607,0,0.287,6,-12.197,0.245,0.151,0.936,0.132,0.339,62.49,130082,2xCYIs8abLgrgm47SFMlib,Imposter,Peter Kind,Imposter,2xCYIs8abLgrgm47SFMlib
241,0.81,0,0.287,10,-12.502,0.0912,0.423,0.193,0.11,0.237,80.057,144062,1Nwnj9ugENubiCoq0Vu1kN,Dirty Neon,damaa.beats,Dirty Neon,1Nwnj9ugENubiCoq0Vu1kN
242,0.746,0,0.334,3,-14.969,0.102,0.944,0.888,0.105,0.303,76.002,142105,1rGvNMdxYGnE6lH2EeMfwQ,Winding Up,Devon Rea,Winding Up,1rGvNMdxYGnE6lH2EeMfwQ
243,0.708,0,0.184,4,-16.305,0.294,0.375,0.53,0.117,0.452,76.001,157895,4f9IkeqLuVZ5JO1rAwPVsA,Tenkodo,lorleaf,Tenkodo,4f9IkeqLuVZ5JO1rAwPVsA
244,0.667,1,0.206,7,-11.667,0.0401,0.504,0.888,0.209,0.165,84.015,145714,7wv5ybUzYXGhig5gVBxpXS,Serendipity,Funcc.,Serendipity,7wv5ybUzYXGhig5gVBxpXS
245,0.591,1,0.33,2,-10.195,0.0506,0.222,0.899,0.1,0.215,84.035,137278,28D9EaiySXKtyg37WFQqpT,Veil,Hans Hu$tle,Veil,28D9EaiySXKtyg37WFQqpT
246,0.507,0,0.477,11,-10.494,0.357,0.625,0.877,0.108,0.503,172.112,139440,64VtmW9P5rbYb0y6btPCNg,Krispl Alone,Mr. Käfer,Eunoia,64VtmW9P5rbYb0y6btPCNg
247,0.646,1,0.211,1,-18.325,0.0305,0.988,0.958,0.0883,0.546,82.006,140488,6SCAOs1LvI89XGrf5ZUr65,Memory Lane,Rudy Raw,Passage of Time,6SCAOs1LvI89XGrf5ZUr65
248,0.613,0,0.302,7,-10.382,0.216,0.788,0.121,0.11,0.331,83.878,118973,2f4mTu5Y6I3wVApqhy5wbV,Windmills,KaspaHauser,Windmills,2f4mTu5Y6I3wVApqhy5wbV
249,0.721,1,0.521,2,-11.57,0.0499,0.304,0.505,0.134,0.691,106.024,147720,1JolxvZ0oyWP0zxsJvdzrR,Glissade,LESKY,Mesame,1JolxvZ0oyWP0zxsJvdzrR
250,0.575,0,0.459,11,-9.177,0.0541,0.616,0.848,0.196,0.443,169.746,103121,7dLCC0addn2kO1ALxsjQhS,Missed It,JAY VANILLA,Missed It,7dLCC0addn2kO1ALxsjQhS
251,0.603,0,0.331,11,-17.617,0.102,0.0233,0.898,0.103,0.194,79.994,112000,22nmtSEfoLluVVHDmAaH98,Cambrai,lorleaf,Cambrai,22nmtSEfoLluVVHDmAaH98
252,0.631,1,0.495,4,-12.986,0.14,0.842,0.858,0.117,0.186,83.936,143095,26jKVRgWdbQZRzMWuV6y22,Cashmere,c e c e l i e,Cashmere,26jKVRgWdbQZRzMWuV6y22
253,0.662,1,0.291,7,-11.531,0.277,0.655,0.813,0.116,0.384,85.392,122791,1LH3wWro9xmySR8tvrRWxz,vegan iced coffee,Grmmr.126,vegan iced coffee,1LH3wWro9xmySR8tvrRWxz
254,0.868,0,0.302,11,-12.678,0.127,0.371,0.356,0.0935,0.646,81.937,144000,6p8krD9yIzWwpIE8bMU7yH,Flower,Skeptika,Flower,6p8krD9yIzWwpIE8bMU7yH
255,0.786,0,0.393,5,-9.731,0.267,0.291,0.88,0.134,0.771,84.995,102000,04hAwr98yuWXu11xY6KHx8,Dumptydum,JAY VANILLA,Dumptydum,04hAwr98yuWXu11xY6KHx8
256,0.52,0,0.538,8,-11.104,0.0471,0.62,0.00468,0.113,0.167,121.481,130370,3W7P7dYqXSoDyIWzw2QipT,Float,Mononome,Float,3W7P7dYqXSoDyIWzw2QipT
257,0.765,0,0.254,7,-14.574,0.11,0.163,0.635,0.162,0.392,80.062,112500,4yLh1AgaQhxdgIOhCPAMAp,Glint,Lichtboje,Glint,4yLh1AgaQhxdgIOhCPAMAp
258,0.698,0,0.282,10,-13.678,0.0408,0.735,0.885,0.12,0.369,80.004,148800,6Lv4T4Y3kiO1Zhc1MczN9K,Wavehealing,77th Man,Wavehealing,6Lv4T4Y3kiO1Zhc1MczN9K
259,0.858,0,0.23,9,-11.324,0.248,0.442,0.927,0.11,0.167,79.0,110886,56zclYajeHI9U3KDWmFwwE,Colorful Leaves,Oskar Hahn,Colorful Leaves,56zclYajeHI9U3KDWmFwwE
260,0.808,0,0.172,8,-9.788,0.46,0.687,0.634,0.108,0.301,172.24,125750,1OebpjXwPI4h0tjSHe4YCR,Sunset,Fuzl,Fácil Vol. 2,1OebpjXwPI4h0tjSHe4YCR
261,0.768,1,0.365,1,-7.712,0.164,0.55,0.835,0.102,0.379,75.702,141998,52330Mn42K1caujwMhQOUw,Sleepwalking,Josa,Sleepwalking,52330Mn42K1caujwMhQOUw
262,0.652,0,0.267,1,-11.624,0.0447,0.584,0.745,0.111,0.35,83.08,163000,1IfJdNtQCU3xLVqUeayGbC,Sunrise 4 2,Hans Hu$tle,EP IV,1IfJdNtQCU3xLVqUeayGbC
263,0.776,0,0.432,7,-11.899,0.0554,0.58,0.913,0.109,0.21,85.035,125647,5EqzrIDrJXMBPAehmmRSW6,Nightshift,Lazlow,Nightshift,5EqzrIDrJXMBPAehmmRSW6
264,0.674,0,0.584,5,-10.539,0.0886,0.0157,0.86,0.145,0.848,183.682,112272,78ZX04BHxX4NEvDOEoITKJ,2002,Konteks,2002,78ZX04BHxX4NEvDOEoITKJ
265,0.783,0,0.275,4,-11.441,0.447,0.895,0.658,0.111,0.697,166.018,138795,0CAXwqDURV3HNIcRBo6q0H,right here,T.Check,right here,0CAXwqDURV3HNIcRBo6q0H
266,0.595,0,0.222,2,-21.599,0.0299,0.957,0.761,0.119,0.373,147.981,104595,0qgrapBbyeoDtHhsuWEC0N,Buoyant,Loufish,Buoyant,0qgrapBbyeoDtHhsuWEC0N
267,0.738,1,0.595,1,-7.685,0.0634,0.0328,0.624,0.105,0.483,165.081,130565,1TOHw1SZwZWX08ktFUei9T,Autumn Ride,Kid Tarô,Autumn Ride,1TOHw1SZwZWX08ktFUei9T
268,0.68,1,0.685,5,-11.866,0.0463,0.00916,0.784,0.0859,0.38,157.904,148307,2b95n76DJVE8RkFtLLtnrS,Sandy Beach,Plastik Beats,Sandy Beach,2b95n76DJVE8RkFtLLtnrS
269,0.723,0,0.542,8,-11.232,0.0466,0.606,0.837,0.112,0.3,87.996,98182,3yDE818ajAZDNdgArFKutc,Island Cruise,Berezy,Island Cruise,3yDE818ajAZDNdgArFKutc
270,0.844,1,0.529,7,-10.607,0.169,0.392,0.874,0.105,0.345,80.011,135053,2Kp7jF6ujtiz5mmGEksMpL,Hidden Beauty,Cap Kendricks,Hidden Beauty,2Kp7jF6ujtiz5mmGEksMpL
271,0.562,1,0.586,2,-6.708,0.0602,0.11,0.935,0.09,0.749,77.951,109890,3TvhKiqTMRNPQ1Af0pWD46,Goodnight,Marcus D,Retro'd 3,3TvhKiqTMRNPQ1Af0pWD46
272,0.54,0,0.181,8,-14.529,0.0497,0.855,0.9,0.108,0.302,80.999,94815,3EtZnZm5vSUoyANv1y4Euq,Blue Mood,sleepsleepsleep,Blue Mood,3EtZnZm5vSUoyANv1y4Euq
273,0.71,1,0.287,2,-13.598,0.0517,0.0812,0.831,0.104,0.676,88.962,178500,5G5nj9Ie8asmAQp8b1JS2I,Kanaan,Dualizm,Kanaan,5G5nj9Ie8asmAQp8b1JS2I
274,0.549,0,0.191,10,-16.973,0.173,0.805,0.732,0.108,0.439,180.038,155500,13V0lxxImhqXZrm8610JnO,you know,Wieland & Ulrich,you know,13V0lxxImhqXZrm8610JnO
275,0.575,0,0.124,4,-16.339,0.0309,0.896,0.898,0.101,0.0402,78.005,160962,4Tr3RgG7XrLgbfXKUMJQP5,Parallel,Sátyr,Parallel,4Tr3RgG7XrLgbfXKUMJQP5
276,0.64,0,0.065,4,-10.885,0.0568,0.898,0.916,0.119,0.142,74.064,121622,0RuvfeEVkmCo92saAi7xkX,Yellowish,Oskar Hahn,Yellowish,0RuvfeEVkmCo92saAi7xkX
277,0.841,0,0.438,9,-8.27,0.0433,0.357,0.874,0.123,0.931,92.03,125217,0BkjeckjiuLr9W5sa1YcE3,Zairi,Khutko,Zairi,0BkjeckjiuLr9W5sa1YcE3
278,0.754,1,0.226,1,-8.177,0.0392,0.163,0.91,0.0781,0.506,88.012,157147,0EaewujYRGsFrlkfxV6Ls9,For Jay,Dr. Dundiff,For Jay,0EaewujYRGsFrlkfxV6Ls9
279,0.647,0,0.231,11,-10.78,0.0516,0.922,0.854,0.28,0.211,36.702,126730,28cdzzyEkkcimdkW8Sux4l,Two Birds,Jules Hiero,Kleoniki's Kitchen,28cdzzyEkkcimdkW8Sux4l
280,0.721,0,0.559,9,-6.844,0.0527,0.0938,0.598,0.479,0.674,85.016,101647,4BAkFFj7SJBahmUydgQFQj,Night Games,Kevoe West,Night Games,4BAkFFj7SJBahmUydgQFQj
281,0.513,0,0.338,2,-16.411,0.164,0.846,0.831,0.14,0.688,77.016,120500,67qqdstYGImlSHRrRYMw38,Nebula,Czapter,Nebula,67qqdstYGImlSHRrRYMw38
282,0.69,0,0.367,2,-10.892,0.0875,0.342,0.78,0.107,0.665,84.986,181214,4deblxewzKBoFjpg6g78Bs,Soul Survivor,Mindscape,Soul Survivor,4deblxewzKBoFjpg6g78Bs
283,0.553,0,0.484,7,-10.529,0.364,0.186,0.912,0.122,0.608,78.426,138353,2EL0bP3jl0NtWNxlv23fyd,Mississippi,Don Fizzy,Mississippi,2EL0bP3jl0NtWNxlv23fyd
284,0.673,0,0.38,2,-11.185,0.241,0.521,0.847,0.0751,0.683,79.631,125000,1PcqkDHk9s5uY47Db0duvO,jimmy's howl,Dualizm,jimmy's howl,1PcqkDHk9s5uY47Db0duvO
285,0.76,1,0.492,8,-8.072,0.0792,0.531,0.906,0.11,0.509,83.028,138795,05bT4XYxT4fnBgfrpvu6Rw,Cavaquinho,Oaty.,Cavaquinho,05bT4XYxT4fnBgfrpvu6Rw
286,0.439,0,0.383,1,-10.987,0.0747,0.102,0.87,0.0967,0.446,165.749,111750,2ThtkgGReOtvMsOuoWZoub,Spheres,Bipeula,Spheres / Violetti,2ThtkgGReOtvMsOuoWZoub
287,0.57,1,0.573,0,-9.418,0.0528,0.028,0.904,0.133,0.219,162.088,240000,4bfKYWxE0hWAh4ZKDVlZX8,C10H12N2O,POSTPARTUM.,C8H11NO2 / C10H12N2O,4bfKYWxE0hWAh4ZKDVlZX8
288,0.753,0,0.384,0,-11.648,0.182,0.801,0.878,0.118,0.552,83.106,150361,79RFM7SALr0Sv1qEd3iLBv,Mixed Feelings,ZeDe,Mixed Feelings,79RFM7SALr0Sv1qEd3iLBv
289,0.723,0,0.346,11,-10.649,0.038,0.63,0.936,0.159,0.252,93.024,125500,6SPgOxBRjbliqObVYwO6qs,Hey Now,Fed Nance,Hey Now,6SPgOxBRjbliqObVYwO6qs
290,0.509,0,0.489,11,-11.642,0.211,0.424,0.879,0.106,0.0853,87.534,123147,18PnNpf5j8LYFuOvwlnbod,Close to You,Sátyr,Close to You,18PnNpf5j8LYFuOvwlnbod
291,0.493,1,0.172,3,-16.632,0.179,0.871,0.929,0.198,0.452,83.928,118571,7D56BYZHOiHXNXBcVJI0Sl,In Between,Zen Park,In Between,7D56BYZHOiHXNXBcVJI0Sl
292,0.315,0,0.174,5,-17.527,0.0853,0.836,0.882,0.107,0.0771,75.053,134400,7rNefvFQ4Gxt4yCq3a7r6P,Libre,Jokujekku,Libre,7rNefvFQ4Gxt4yCq3a7r6P
293,0.465,0,0.0998,6,-13.394,0.073,0.916,0.954,0.151,0.184,79.819,112895,2k4zcCon1Y3uuqTyF51IJl,Smoothie,Florence Ada,Smoothie,2k4zcCon1Y3uuqTyF51IJl
294,0.448,1,0.45,0,-10.012,0.168,0.456,0.803,0.107,0.344,81.096,122958,1P0AihvMWwwFXFZHnY7Fe6,Breathe,Ian Ewing,Breathe,1P0AihvMWwwFXFZHnY7Fe6
295,0.684,0,0.244,10,-14.019,0.0465,0.375,0.824,0.109,0.755,86.005,120000,6mN4GW8gitB9Ah4AIV9ijY,Dig This Vibe,Oilix,Dig This Vibe,6mN4GW8gitB9Ah4AIV9ijY
296,0.621,0,0.355,0,-10.485,0.0605,0.219,0.918,0.113,0.588,91.147,171000,3NA5xcNdbBmeKOP1HILB06,Butterfly,KLIM,Butterfly,3NA5xcNdbBmeKOP1HILB06
297,0.763,0,0.44,1,-7.916,0.105,0.903,0.869,0.108,0.757,75.011,108800,4TvKpBIfYJEQH02nAknQEh,Cyprus Rain,Butter,Drive Slow,4TvKpBIfYJEQH02nAknQEh
298,0.873,0,0.413,10,-7.571,0.115,0.543,0.0306,0.133,0.25,83.988,138577,6lAsOTYy9HNXccda1MuDuK,Late Rain,IAMPAUL,Late Rain,6lAsOTYy9HNXccda1MuDuK
